age,ratings,weather,traffic,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city_type,time_taken,order_month,is_weekend,pickup_time_minutes,order_time_of_day,distance,distance_type
36.0,3.9,stormy,jam,1,buffet,motorcycle,0.0,no,metropolitian,33,3,0,10.0,evening,12.074114327172765,long
34.0,4.6,sunny,medium,0,meal,motorcycle,1.0,no,metropolitian,26,3,0,10.0,afternoon,10.905993510336609,long
39.0,5.0,stormy,low,2,drinks,motorcycle,1.0,no,metropolitian,22,3,0,5.0,,9.122108408658214,medium
25.0,4.7,sunny,low,0,buffet,motorcycle,1.0,no,metropolitian,12,3,1,15.0,night,9.315725653468126,medium
39.0,4.7,fog,jam,2,meal,scooter,2.0,no,metropolitian,49,3,1,5.0,night,19.618918347479877,very_long
27.0,4.8,fog,low,2,snack,motorcycle,1.0,no,metropolitian,13,4,0,15.0,morning,3.064210028101302,short
38.0,4.8,sandstorms,low,2,meal,scooter,0.0,no,urban,22,3,0,5.0,morning,3.0407893988053885,short
26.0,4.6,windy,jam,1,drinks,motorcycle,0.0,no,urban,13,3,0,15.0,evening,7.762944133594541,medium
21.0,4.7,cloudy,high,2,snack,motorcycle,1.0,no,urban,28,3,0,15.0,morning,1.520309052937885,short
31.0,3.8,sunny,jam,1,snack,motorcycle,1.0,no,metropolitian,33,3,0,15.0,evening,12.11655916281721,long
35.0,4.7,sunny,low,0,meal,motorcycle,1.0,no,metropolitian,29,3,1,10.0,night,4.674341511234465,short
39.0,4.8,windy,medium,2,meal,scooter,1.0,no,metropolitian,28,3,0,15.0,afternoon,6.127835452844326,medium
36.0,4.9,fog,low,0,buffet,motorcycle,0.0,no,metropolitian,27,3,0,5.0,night,9.178605957040862,medium
33.0,4.4,sandstorms,jam,0,buffet,motorcycle,0.0,yes,metropolitian,43,3,0,5.0,evening,13.82927367256702,long
23.0,4.7,sunny,jam,2,buffet,electric_scooter,0.0,no,metropolitian,13,3,0,5.0,evening,7.546712474612512,medium
23.0,4.6,windy,medium,0,buffet,motorcycle,1.0,no,metropolitian,27,3,0,5.0,afternoon,17.07302628964209,very_long
20.0,4.9,windy,jam,2,drinks,electric_scooter,1.0,no,metropolitian,24,3,0,15.0,night,9.326602961232513,medium
30.0,4.2,sunny,jam,0,meal,motorcycle,1.0,no,metropolitian,38,4,0,5.0,evening,19.97462742500737,very_long
,,,,3,drinks,bicycle,1.0,no,urban,14,3,0,,,9.219783818326418,medium
26.0,4.8,sandstorms,low,0,drinks,motorcycle,1.0,no,metropolitian,23,4,0,5.0,night,13.680908173877386,long
26.0,4.8,stormy,jam,1,meal,scooter,0.0,no,metropolitian,11,3,0,10.0,evening,,
26.0,5.0,cloudy,medium,1,snack,scooter,1.0,no,urban,29,3,0,10.0,evening,13.611585111772158,long
30.0,4.7,fog,low,2,meal,motorcycle,0.0,no,metropolitian,18,3,0,10.0,morning,3.024984591596264,short
30.0,5.0,sunny,medium,2,drinks,scooter,0.0,no,metropolitian,28,3,0,15.0,afternoon,10.587145367062044,long
22.0,4.3,cloudy,jam,2,buffet,electric_scooter,2.0,no,metropolitian,42,4,0,15.0,evening,10.867300462045835,long
25.0,4.9,fog,jam,0,snack,motorcycle,0.0,no,metropolitian,35,3,0,15.0,evening,12.420750390870612,long
36.0,4.5,stormy,jam,2,buffet,scooter,1.0,no,metropolitian,26,3,0,5.0,night,13.789630729980562,long
24.0,4.7,cloudy,medium,0,buffet,motorcycle,1.0,no,metropolitian,26,3,1,15.0,afternoon,6.210098947886509,medium
39.0,4.8,sunny,low,1,buffet,scooter,1.0,no,urban,13,4,0,15.0,morning,1.5525879817947141,short
24.0,4.2,sunny,high,0,snack,motorcycle,1.0,no,metropolitian,42,3,1,15.0,morning,3.0644871057616707,short
23.0,4.9,sunny,jam,1,meal,motorcycle,1.0,no,metropolitian,24,4,1,5.0,evening,12.256076445468295,long
20.0,4.6,sunny,low,0,buffet,motorcycle,0.0,no,metropolitian,11,3,1,10.0,morning,1.5544659606035225,short
33.0,5.0,windy,medium,0,buffet,motorcycle,1.0,no,metropolitian,37,3,1,10.0,afternoon,19.97564217448985,very_long
33.0,4.9,fog,medium,1,meal,motorcycle,1.0,no,urban,44,3,0,10.0,evening,20.178267239099554,very_long
20.0,4.8,windy,jam,2,buffet,scooter,1.0,no,urban,21,2,0,15.0,evening,11.937237212390604,long
24.0,4.6,cloudy,jam,2,snack,scooter,0.0,no,metropolitian,26,3,1,15.0,night,7.772241951547947,medium
38.0,4.7,cloudy,jam,2,buffet,scooter,1.0,no,metropolitian,36,3,0,5.0,night,12.161417162421785,long
38.0,4.9,cloudy,high,2,drinks,electric_scooter,1.0,no,urban,28,3,1,15.0,afternoon,6.080882967594328,medium
30.0,4.5,sunny,medium,0,meal,motorcycle,1.0,no,metropolitian,29,2,0,15.0,afternoon,5.9690346942813095,medium
31.0,4.7,sunny,low,1,meal,scooter,1.0,no,metropolitian,18,3,0,15.0,morning,1.5525876685610625,short
36.0,4.9,cloudy,medium,2,snack,scooter,0.0,no,urban,17,3,0,10.0,afternoon,6.209735433842075,medium
33.0,4.3,sandstorms,low,0,drinks,motorcycle,1.0,no,urban,25,3,1,5.0,morning,1.5125654463644047,short
28.0,4.9,cloudy,medium,1,snack,motorcycle,1.0,no,metropolitian,30,3,0,5.0,evening,13.612594236925657,long
35.0,4.3,sandstorms,high,0,snack,motorcycle,0.0,no,urban,39,3,0,5.0,morning,1.5582406301371106,short
37.0,4.2,windy,medium,2,buffet,scooter,1.0,no,metropolitian,37,3,0,15.0,evening,19.362561679297382,very_long
32.0,4.9,cloudy,low,1,snack,motorcycle,1.0,no,metropolitian,19,4,0,5.0,morning,1.5526496306637072,short
34.0,4.7,sunny,medium,1,buffet,scooter,1.0,no,,21,4,0,10.0,afternoon,13.973182653917394,long
,,cloudy,high,1,buffet,scooter,0.0,no,metropolitian,21,3,1,,,6.127106344248052,medium
30.0,4.0,cloudy,low,0,snack,motorcycle,1.0,yes,metropolitian,43,3,1,15.0,night,19.364487993280896,very_long
27.0,4.2,sandstorms,jam,0,drinks,motorcycle,1.0,no,metropolitian,37,3,0,5.0,night,10.709308833621588,long
25.0,4.8,sunny,low,1,buffet,motorcycle,0.0,no,metropolitian,16,3,0,10.0,,7.7626058902454,medium
22.0,5.0,fog,jam,2,drinks,motorcycle,0.0,no,metropolitian,20,4,0,10.0,evening,9.088011034370515,medium
23.0,4.9,sandstorms,low,2,snack,motorcycle,0.0,no,metropolitian,10,3,0,5.0,night,,
20.0,5.0,fog,low,0,drinks,motorcycle,1.0,no,metropolitian,17,3,0,15.0,morning,,
29.0,4.6,fog,medium,1,snack,motorcycle,1.0,no,metropolitian,38,3,1,10.0,evening,,
22.0,4.6,cloudy,jam,0,meal,motorcycle,1.0,no,metropolitian,42,3,0,10.0,evening,17.09875410817548,very_long
22.0,4.9,cloudy,medium,2,snack,scooter,1.0,no,metropolitian,26,3,0,5.0,afternoon,11.91667929885388,long
35.0,4.3,fog,jam,1,snack,scooter,0.0,no,metropolitian,40,3,0,15.0,evening,10.565179206181444,long
21.0,4.7,windy,low,1,buffet,motorcycle,0.0,no,,10,2,0,15.0,morning,2.9765873017465116,short
21.0,4.8,sandstorms,low,1,snack,motorcycle,1.0,no,metropolitian,15,3,1,5.0,morning,1.5204190072774333,short
30.0,4.8,sunny,jam,2,drinks,electric_scooter,0.0,no,metropolitian,21,3,1,5.0,evening,19.663125922534896,very_long
24.0,4.8,fog,high,2,drinks,motorcycle,1.0,no,metropolitian,29,3,0,10.0,morning,2.979521049499924,short
23.0,4.9,sandstorms,low,1,meal,scooter,0.0,no,urban,11,3,0,15.0,morning,3.0408940852046724,short
26.0,4.7,stormy,low,1,meal,scooter,0.0,no,metropolitian,19,3,0,5.0,night,9.074744674241005,medium
23.0,4.8,sandstorms,medium,1,snack,motorcycle,0.0,no,urban,27,3,0,5.0,afternoon,,
20.0,4.8,sunny,low,2,meal,motorcycle,1.0,no,metropolitian,24,2,0,15.0,morning,3.0271555543869777,short
20.0,4.6,windy,low,2,snack,scooter,1.0,no,metropolitian,18,3,0,5.0,morning,3.1047992381869647,short
23.0,5.0,cloudy,jam,0,buffet,motorcycle,1.0,no,urban,24,3,0,15.0,night,4.610027010711368,short
27.0,4.6,cloudy,low,1,snack,scooter,1.0,no,metropolitian,27,4,1,5.0,night,10.427215010407021,long
32.0,4.5,fog,jam,0,drinks,motorcycle,1.0,no,metropolitian,41,2,0,5.0,night,10.415616866907177,long
38.0,4.4,sandstorms,high,0,drinks,motorcycle,2.0,no,metropolitian,38,3,0,5.0,morning,3.0251186390184004,short
39.0,4.6,sandstorms,jam,1,snack,motorcycle,1.0,no,metropolitian,29,3,0,5.0,evening,7.562980271914233,medium
29.0,4.8,stormy,high,1,meal,motorcycle,1.0,no,metropolitian,19,3,0,5.0,morning,6.210589610314177,medium
23.0,4.5,sandstorms,medium,2,snack,scooter,1.0,no,metropolitian,26,3,1,5.0,evening,9.326359385740641,medium
28.0,4.8,fog,low,0,buffet,motorcycle,1.0,no,metropolitian,20,3,1,5.0,night,4.5883872060778055,short
20.0,4.7,stormy,medium,0,buffet,motorcycle,1.0,no,urban,21,3,0,15.0,evening,12.434914295120448,long
23.0,4.8,cloudy,low,2,drinks,scooter,0.0,no,urban,15,3,0,10.0,morning,3.1046608747206426,short
20.0,4.9,cloudy,jam,2,buffet,scooter,0.0,no,metropolitian,32,3,0,5.0,evening,17.13783007771357,very_long
27.0,4.8,windy,high,2,snack,scooter,0.0,no,metropolitian,20,3,0,15.0,afternoon,6.209449516823057,medium
33.0,4.6,sunny,jam,1,drinks,motorcycle,0.0,no,metropolitian,19,3,1,5.0,evening,9.316091864517965,medium
23.0,4.8,windy,high,0,buffet,motorcycle,1.0,no,urban,27,3,0,5.0,morning,1.5524290130723983,short
31.0,4.8,sandstorms,low,1,meal,motorcycle,0.0,no,metropolitian,23,4,1,5.0,night,9.19302787417212,medium
35.0,4.8,windy,medium,0,buffet,motorcycle,1.0,no,urban,31,3,1,5.0,evening,9.074821802568852,medium
21.0,4.9,stormy,low,1,buffet,scooter,0.0,no,metropolitian,16,4,1,15.0,night,9.314044193379946,medium
22.0,4.8,sandstorms,jam,1,meal,scooter,1.0,no,metropolitian,25,4,0,5.0,evening,9.220368460607467,medium
34.0,4.4,windy,high,0,buffet,motorcycle,1.0,no,metropolitian,39,3,0,10.0,morning,1.5300320235211002,short
25.0,5.0,sunny,low,1,drinks,motorcycle,0.0,no,metropolitian,24,4,1,15.0,night,7.761486237714824,medium
25.0,4.7,cloudy,jam,0,snack,motorcycle,1.0,no,,21,2,0,5.0,night,4.476862649327415,short
39.0,4.6,stormy,low,2,buffet,motorcycle,1.0,no,metropolitian,26,3,0,5.0,night,10.72504264384306,long
29.0,4.6,fog,low,2,meal,motorcycle,0.0,no,metropolitian,24,3,0,15.0,night,10.866261860714015,long
22.0,4.3,sandstorms,jam,0,snack,motorcycle,1.0,no,metropolitian,35,3,1,10.0,night,19.975741216257433,very_long
23.0,4.8,windy,low,0,snack,motorcycle,1.0,no,metropolitian,20,3,0,10.0,night,10.868244074540835,long
26.0,4.5,fog,medium,0,snack,motorcycle,,no,metropolitian,20,3,0,5.0,afternoon,6.058876303739157,medium
25.0,4.8,stormy,low,1,snack,scooter,0.0,no,metropolitian,14,4,0,15.0,night,7.562272055565832,medium
38.0,4.5,windy,low,1,meal,scooter,0.0,no,metropolitian,21,4,1,15.0,morning,1.5581322344033663,short
27.0,4.3,sandstorms,low,0,drinks,motorcycle,1.0,no,metropolitian,23,3,0,10.0,night,4.52824657673871,short
20.0,4.8,stormy,low,2,snack,electric_scooter,1.0,no,metropolitian,16,4,0,5.0,night,13.61117180523985,long
30.0,4.6,fog,low,0,buffet,motorcycle,1.0,no,,24,3,0,10.0,morning,3.1088209178699793,short
24.0,3.7,sunny,high,0,snack,motorcycle,1.0,yes,metropolitian,46,3,1,5.0,afternoon,6.049788909378549,medium
29.0,4.9,sandstorms,low,1,snack,scooter,1.0,no,metropolitian,17,3,0,10.0,morning,3.025079987314703,short
24.0,4.8,cloudy,medium,2,snack,scooter,1.0,no,metropolitian,33,3,1,15.0,evening,10.906036622245484,long
28.0,4.8,windy,medium,0,snack,motorcycle,0.0,no,metropolitian,17,2,1,10.0,evening,4.476682206847991,short
28.0,4.8,sunny,low,0,buffet,motorcycle,1.0,no,metropolitian,13,3,0,5.0,morning,1.536842088254878,short
20.0,4.9,stormy,low,1,drinks,motorcycle,1.0,no,metropolitian,17,3,0,5.0,morning,,
31.0,4.8,windy,jam,1,buffet,motorcycle,1.0,no,metropolitian,30,3,0,10.0,evening,20.253686746640913,very_long
30.0,4.5,stormy,low,1,meal,scooter,1.0,no,metropolitian,29,2,0,10.0,morning,,
39.0,4.8,sandstorms,medium,1,drinks,scooter,0.0,no,metropolitian,25,3,0,5.0,evening,19.659851482292062,very_long
30.0,4.9,fog,jam,2,snack,scooter,1.0,yes,metropolitian,45,2,0,15.0,evening,13.216474838927937,long
24.0,4.8,stormy,jam,2,drinks,scooter,0.0,no,metropolitian,25,3,0,5.0,evening,13.971881683316301,long
22.0,4.7,stormy,medium,2,snack,electric_scooter,1.0,no,metropolitian,22,3,1,5.0,evening,12.23656153955492,long
25.0,4.9,sandstorms,medium,0,meal,motorcycle,1.0,no,urban,26,2,0,15.0,evening,,
37.0,4.6,stormy,medium,2,meal,scooter,1.0,no,metropolitian,30,3,1,10.0,afternoon,13.406506203190967,long
29.0,4.6,windy,medium,2,drinks,motorcycle,1.0,no,metropolitian,17,4,1,5.0,afternoon,16.659890497111146,very_long
24.0,4.7,cloudy,low,1,buffet,scooter,0.0,no,metropolitian,21,3,0,5.0,night,17.138295790539786,very_long
31.0,4.5,sandstorms,high,1,meal,motorcycle,1.0,no,metropolitian,26,3,1,5.0,morning,6.232139486668102,medium
29.0,4.6,cloudy,medium,2,meal,motorcycle,1.0,no,metropolitian,15,3,0,15.0,evening,7.772241719523235,medium
35.0,4.6,sunny,medium,0,buffet,motorcycle,0.0,no,metropolitian,25,3,1,10.0,afternoon,6.127835452844326,medium
37.0,4.7,sunny,low,2,buffet,scooter,1.0,no,metropolitian,12,3,0,10.0,morning,3.0188284633848217,short
36.0,4.1,sunny,jam,0,meal,motorcycle,1.0,no,metropolitian,40,3,0,10.0,night,12.41960204102968,long
38.0,4.9,windy,jam,1,meal,motorcycle,1.0,no,urban,30,4,1,15.0,evening,17.138077427627866,very_long
24.0,4.6,fog,jam,0,meal,motorcycle,1.0,no,metropolitian,24,3,0,5.0,night,4.587794632025183,short
34.0,4.0,stormy,jam,0,meal,motorcycle,2.0,no,metropolitian,46,3,0,15.0,evening,7.683918689074729,medium
20.0,4.8,stormy,medium,1,buffet,motorcycle,1.0,no,urban,27,3,1,15.0,afternoon,13.583267699065033,long
30.0,4.8,fog,medium,1,meal,scooter,0.0,no,metropolitian,16,3,0,5.0,evening,4.537843333696388,short
29.0,4.7,stormy,jam,0,buffet,motorcycle,1.0,no,metropolitian,33,3,0,10.0,evening,4.589345115377281,short
25.0,4.6,stormy,low,2,buffet,scooter,1.0,no,urban,13,3,0,10.0,morning,1.5525704156536744,short
29.0,4.7,windy,jam,0,buffet,motorcycle,1.0,no,urban,37,3,1,5.0,evening,17.076596635444833,very_long
39.0,4.6,fog,jam,1,drinks,motorcycle,2.0,no,metropolitian,38,3,0,15.0,evening,7.450185408246093,medium
36.0,5.0,fog,jam,2,drinks,scooter,3.0,no,metropolitian,44,2,0,5.0,evening,20.831229799341045,very_long
26.0,4.8,cloudy,low,2,drinks,motorcycle,,no,metropolitian,12,3,0,10.0,morning,1.554514382186963,short
23.0,4.9,stormy,low,2,drinks,electric_scooter,1.0,no,metropolitian,15,4,1,10.0,morning,3.0249808540967433,short
28.0,4.7,windy,jam,1,drinks,scooter,1.0,no,urban,26,3,0,5.0,evening,4.539068203248638,short
30.0,4.0,sandstorms,low,0,meal,motorcycle,0.0,no,urban,20,3,0,5.0,night,4.59595027478907,short
29.0,4.9,cloudy,jam,1,snack,motorcycle,0.0,no,metropolitian,30,2,0,15.0,evening,10.594458830147769,long
30.0,4.8,cloudy,jam,0,drinks,motorcycle,1.0,yes,metropolitian,44,3,1,10.0,night,16.902909983695867,very_long
23.0,4.6,sandstorms,high,2,buffet,electric_scooter,1.0,no,urban,29,3,1,5.0,morning,1.5302594894332384,short
35.0,4.6,fog,medium,0,buffet,motorcycle,0.0,no,metropolitian,34,3,0,15.0,afternoon,6.036610249816451,medium
39.0,4.9,sunny,jam,1,snack,scooter,1.0,no,metropolitian,19,2,0,10.0,evening,8.952874565652651,medium
26.0,4.7,windy,jam,1,drinks,scooter,1.0,no,metropolitian,29,3,0,10.0,evening,8.938177476637756,medium
31.0,4.5,windy,medium,2,buffet,motorcycle,1.0,no,metropolitian,26,3,0,10.0,evening,9.056109430302039,medium
26.0,4.8,cloudy,low,0,snack,motorcycle,1.0,no,metropolitian,18,3,1,10.0,morning,1.5580766213086716,short
27.0,5.0,sandstorms,low,2,buffet,electric_scooter,1.0,no,metropolitian,19,3,0,10.0,night,4.544215521132343,short
31.0,4.1,sandstorms,high,0,meal,motorcycle,0.0,no,metropolitian,39,3,0,15.0,afternoon,6.232472211118879,medium
35.0,4.6,windy,low,1,snack,motorcycle,0.0,no,metropolitian,23,2,0,10.0,morning,1.5438752136154865,short
35.0,5.0,cloudy,low,1,buffet,motorcycle,1.0,no,metropolitian,29,3,0,15.0,night,13.970122998261997,long
39.0,4.7,sunny,medium,0,meal,motorcycle,0.0,no,metropolitian,29,3,1,10.0,evening,7.601614738321588,medium
22.0,4.7,fog,medium,1,buffet,scooter,0.0,no,metropolitian,35,3,0,10.0,afternoon,13.612154686696366,long
,,sandstorms,jam,2,buffet,scooter,1.0,no,metropolitian,27,3,0,,,4.657528074267875,short
24.0,4.6,stormy,jam,2,meal,electric_scooter,1.0,no,metropolitian,20,3,0,5.0,evening,,
21.0,4.1,windy,jam,0,snack,motorcycle,1.0,no,metropolitian,34,4,0,5.0,night,7.651068542725116,medium
37.0,4.7,fog,medium,2,buffet,scooter,1.0,no,metropolitian,37,3,0,10.0,afternoon,16.720582121841456,very_long
27.0,4.6,sandstorms,high,0,meal,motorcycle,1.0,no,urban,17,3,0,5.0,morning,3.040891552951612,short
26.0,4.7,windy,medium,0,drinks,motorcycle,1.0,no,metropolitian,25,3,0,10.0,afternoon,19.76089839940378,very_long
28.0,4.8,sandstorms,medium,2,buffet,electric_scooter,0.0,no,metropolitian,29,3,0,15.0,afternoon,9.175127291638498,medium
30.0,4.1,sunny,jam,0,snack,motorcycle,0.0,no,metropolitian,34,3,0,10.0,night,16.85361872985359,very_long
34.0,4.6,stormy,medium,0,meal,motorcycle,1.0,no,metropolitian,32,3,0,15.0,evening,4.527261449200724,short
36.0,4.8,sandstorms,jam,0,snack,motorcycle,0.0,no,metropolitian,33,3,1,15.0,evening,9.326577421221064,medium
,,,,3,drinks,electric_scooter,1.0,no,metropolitian,20,3,0,,,4.544085706303389,short
37.0,4.9,sunny,jam,1,buffet,scooter,1.0,no,metropolitian,18,4,0,10.0,evening,19.88015786997755,very_long
29.0,4.0,stormy,medium,0,meal,motorcycle,1.0,no,urban,31,4,0,10.0,afternoon,10.641495972351702,long
37.0,4.6,windy,low,2,meal,scooter,1.0,no,metropolitian,25,3,0,15.0,morning,3.105492716560946,short
30.0,4.3,stormy,jam,0,drinks,motorcycle,1.0,no,metropolitian,35,3,1,10.0,evening,,
33.0,5.0,stormy,medium,1,drinks,scooter,1.0,no,metropolitian,27,4,0,10.0,evening,10.564987742503256,long
27.0,4.8,fog,high,0,drinks,motorcycle,,no,urban,25,3,0,15.0,morning,1.529743511582863,short
20.0,4.9,fog,jam,2,drinks,scooter,1.0,no,urban,30,4,0,5.0,night,7.7613504048972315,medium
36.0,4.9,fog,low,2,buffet,electric_scooter,0.0,no,urban,15,3,0,10.0,morning,1.532234790495708,short
33.0,5.0,cloudy,jam,2,buffet,scooter,1.0,no,metropolitian,26,3,1,5.0,evening,7.44855797957408,medium
24.0,4.1,windy,medium,0,meal,motorcycle,1.0,no,metropolitian,39,3,1,5.0,afternoon,11.919595217848318,long
22.0,4.8,sunny,medium,2,drinks,electric_scooter,1.0,no,metropolitian,16,2,1,5.0,afternoon,6.05427982306133,medium
23.0,4.6,sunny,medium,1,drinks,motorcycle,0.0,no,urban,11,3,0,10.0,afternoon,6.210607623190057,medium
32.0,4.7,sandstorms,jam,0,buffet,motorcycle,2.0,yes,metropolitian,42,3,0,15.0,night,20.253459166411545,very_long
21.0,4.0,fog,jam,2,meal,scooter,1.0,no,metropolitian,37,3,1,10.0,evening,17.072871906399556,very_long
39.0,4.9,stormy,medium,1,drinks,motorcycle,1.0,no,metropolitian,25,3,0,15.0,afternoon,9.326940869812143,medium
,,sandstorms,jam,0,snack,motorcycle,0.0,no,metropolitian,33,3,0,,,17.07747121287486,very_long
38.0,4.3,cloudy,jam,1,drinks,scooter,1.0,no,metropolitian,39,3,0,15.0,evening,9.175565157006737,medium
25.0,4.6,sandstorms,medium,2,buffet,scooter,0.0,no,metropolitian,28,3,0,15.0,afternoon,12.116905670047105,long
26.0,4.8,sandstorms,jam,1,drinks,scooter,1.0,no,metropolitian,19,2,0,15.0,evening,13.481647304425273,long
23.0,4.6,stormy,jam,0,snack,motorcycle,1.0,no,metropolitian,27,3,0,10.0,night,10.602450942886513,long
35.0,4.6,cloudy,medium,0,drinks,motorcycle,0.0,no,metropolitian,29,3,1,5.0,afternoon,5.959019072169318,medium
36.0,4.7,windy,medium,1,buffet,scooter,1.0,no,metropolitian,25,2,0,15.0,afternoon,11.936703507445106,long
28.0,4.0,cloudy,jam,2,drinks,scooter,0.0,no,metropolitian,36,3,0,5.0,evening,17.097972349714006,very_long
37.0,4.8,sandstorms,low,2,buffet,motorcycle,1.0,no,urban,20,3,0,10.0,night,8.93778311563518,medium
38.0,4.1,sandstorms,medium,1,meal,motorcycle,0.0,no,metropolitian,36,3,1,5.0,afternoon,12.420728618905603,long
36.0,4.7,cloudy,low,2,drinks,electric_scooter,1.0,no,metropolitian,19,3,1,10.0,night,4.561223681551846,short
38.0,4.8,sandstorms,jam,2,buffet,motorcycle,0.0,no,metropolitian,25,2,0,5.0,night,16.476293389692277,very_long
38.0,4.7,fog,low,1,buffet,motorcycle,1.0,no,metropolitian,18,3,0,5.0,morning,1.489792976782627,short
34.0,5.0,windy,high,1,meal,motorcycle,1.0,no,metropolitian,30,3,0,15.0,morning,1.5368020663947328,short
28.0,4.8,sandstorms,medium,2,meal,scooter,1.0,no,metropolitian,25,3,1,15.0,evening,4.66345622976206,short
21.0,5.0,sandstorms,medium,1,buffet,motorcycle,1.0,no,metropolitian,18,4,1,15.0,afternoon,12.162115707005645,long
29.0,4.6,fog,low,2,snack,scooter,,no,urban,17,3,0,15.0,morning,1.5545625412407003,short
30.0,4.2,stormy,medium,1,snack,scooter,1.0,no,metropolitian,32,3,0,10.0,afternoon,6.147415198875053,medium
31.0,4.8,fog,low,0,buffet,motorcycle,1.0,no,metropolitian,28,2,0,10.0,night,7.461062763989528,medium
37.0,4.4,sunny,jam,0,snack,motorcycle,0.0,no,metropolitian,36,3,0,5.0,evening,14.022182614282947,long
35.0,4.5,fog,high,0,drinks,motorcycle,1.0,no,metropolitian,29,3,0,15.0,morning,3.040891552951612,short
34.0,4.5,fog,jam,0,snack,motorcycle,2.0,no,metropolitian,43,2,0,15.0,evening,12.484590809975487,long
24.0,4.6,windy,low,1,snack,scooter,0.0,no,urban,11,2,0,15.0,night,,
39.0,4.7,sandstorms,medium,1,meal,motorcycle,0.0,no,metropolitian,34,3,0,10.0,afternoon,6.209485214483088,medium
39.0,4.8,sunny,medium,1,meal,scooter,0.0,no,metropolitian,18,3,0,5.0,evening,,
27.0,4.8,cloudy,low,2,snack,motorcycle,1.0,no,metropolitian,14,3,0,5.0,night,,
38.0,4.5,cloudy,low,0,drinks,motorcycle,1.0,no,urban,24,2,0,10.0,morning,1.4981517843346028,short
,,cloudy,medium,2,meal,scooter,1.0,no,metropolitian,39,3,1,,,10.906039889040942,long
25.0,4.7,sunny,jam,0,snack,motorcycle,0.0,no,metropolitian,19,3,0,10.0,night,10.641407763221139,long
32.0,4.9,cloudy,low,2,buffet,electric_scooter,1.0,no,metropolitian,17,3,1,15.0,night,9.180904863919633,medium
25.0,4.7,stormy,low,2,snack,scooter,0.0,no,metropolitian,19,3,0,10.0,night,10.906065218662736,long
35.0,4.6,sandstorms,medium,0,snack,motorcycle,1.0,no,metropolitian,32,4,1,5.0,evening,,
39.0,5.0,cloudy,jam,2,meal,scooter,1.0,yes,semi-urban,47,3,0,15.0,evening,16.853347148215086,very_long
33.0,4.9,stormy,medium,2,meal,electric_scooter,0.0,no,metropolitian,31,4,1,5.0,afternoon,6.218076509100711,medium
33.0,4.9,sandstorms,medium,1,snack,motorcycle,1.0,no,metropolitian,20,3,0,15.0,afternoon,16.722543155307,very_long
27.0,4.9,fog,medium,2,snack,scooter,0.0,no,metropolitian,14,3,0,15.0,afternoon,9.316091864517965,medium
36.0,4.7,cloudy,medium,0,buffet,motorcycle,1.0,no,metropolitian,41,2,1,15.0,afternoon,,
32.0,4.6,cloudy,jam,1,buffet,motorcycle,2.0,no,metropolitian,46,3,0,15.0,evening,12.419634114062013,long
27.0,4.9,cloudy,high,1,meal,motorcycle,1.0,no,metropolitian,34,3,0,5.0,morning,3.060475538709063,short
33.0,5.0,stormy,medium,2,drinks,scooter,0.0,no,metropolitian,29,3,0,10.0,afternoon,6.129149863507623,medium
39.0,4.8,stormy,low,2,snack,electric_scooter,0.0,no,metropolitian,21,3,0,10.0,morning,1.5525879817947141,short
