rider_id,age,ratings,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,order_date,weather,traffic,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city_type,time_taken,city_name,order_day,order_month,order_day_of_week,is_weekend,pickup_time_minutes,order_time_hour,order_time_of_day,distance,distance_type
INDORES15DEL01 ,20.0,4.8,22.760072,75.892574,22.870072,76.002574,2022-03-14,sandstorms,jam,2,buffet,motorcycle,1.0,no,metropolitian,18,INDO,14,3,monday,0,10.0,19.0,evening,16.63495545420892,very_long
RANCHIRES15DEL02 ,33.0,5.0,23.369746,85.33982,23.499746,85.46982,2022-03-04,fog,low,0,buffet,motorcycle,1.0,no,metropolitian,36,RANCHI,4,3,friday,0,10.0,22.0,night,19.617929437389435,very_long
MYSRES01DEL02 ,28.0,4.6,12.311072,76.654878,12.391072,76.734878,2022-03-14,windy,low,2,drinks,electric_scooter,0.0,no,metropolitian,18,MYS,14,3,monday,0,10.0,22.0,night,12.43553817483687,long
AGRRES17DEL01 ,29.0,4.8,27.157772,78.04725,27.197772,78.08725,2022-02-17,stormy,medium,1,meal,motorcycle,1.0,no,metropolitian,24,AGR,17,2,thursday,0,15.0,16.0,afternoon,5.953034972416769,medium
BANGRES06DEL02 ,26.0,4.8,12.979096,77.640625,13.029096,77.690625,2022-03-13,cloudy,low,2,snack,motorcycle,0.0,no,urban,13,BANG,13,3,sunday,1,10.0,0.0,,7.762500242365753,medium
LUDHRES05DEL03 ,28.0,5.0,30.905562,75.832841,31.045562,75.972841,2022-02-18,sandstorms,jam,2,meal,scooter,1.0,no,metropolitian,24,LUDH,18,2,friday,0,10.0,20.0,evening,20.505798923463537,very_long
COIMBRES05DEL01 ,33.0,4.9,11.022169,76.999594,11.132169,77.109594,2022-03-10,sandstorms,low,1,meal,scooter,0.0,no,metropolitian,27,COIMB,10,3,thursday,0,15.0,23.0,night,17.13749142638821,very_long
BANGRES16DEL02 ,26.0,4.1,13.029198,77.570997,13.049198,77.590997,2022-04-01,windy,low,0,meal,motorcycle,0.0,no,metropolitian,15,BANG,1,4,friday,0,5.0,8.0,morning,3.1047859175295125,short
DEHRES01DEL01 ,27.0,4.8,,,,,2022-02-15,cloudy,medium,1,drinks,motorcycle,1.0,no,urban,11,DEH,15,2,tuesday,0,15.0,15.0,afternoon,,
RANCHIRES03DEL01 ,32.0,4.6,,,,,2022-03-28,windy,high,0,snack,motorcycle,1.0,no,metropolitian,30,RANCHI,28,3,monday,0,10.0,14.0,afternoon,,
CHENRES18DEL01 ,32.0,4.1,12.981615,80.231598,13.091615,80.341598,2022-03-04,sandstorms,jam,1,buffet,motorcycle,1.0,no,metropolitian,38,CHEN,4,3,friday,0,5.0,19.0,evening,17.076407856166536,very_long
HYDRES14DEL02 ,21.0,4.8,17.426228,78.407495,17.556228,78.537495,2022-03-06,cloudy,low,0,snack,motorcycle,1.0,no,metropolitian,24,HYD,6,3,sunday,1,10.0,22.0,night,19.975916923135387,very_long
MUMRES09DEL01 ,24.0,3.2,18.994049,72.825203,19.064049,72.895203,2022-03-12,sunny,low,2,snack,scooter,1.0,no,urban,36,MUM,12,3,saturday,1,10.0,23.0,night,10.711191521545718,long
HYDRES02DEL03 ,24.0,5.0,17.41233,78.449654,17.44233,78.479654,2022-03-11,cloudy,medium,1,snack,motorcycle,1.0,no,urban,15,HYD,11,3,friday,0,15.0,18.0,evening,4.6105980334862275,short
INDORES03DEL01 ,39.0,4.1,22.751857,75.866699,22.861857,75.976699,2022-03-10,fog,medium,2,buffet,motorcycle,1.0,no,urban,35,INDO,10,3,thursday,0,15.0,18.0,evening,16.63541627418215,very_long
RANCHIRES15DEL02 ,28.0,4.6,23.369746,85.33982,23.389746,85.35982,2022-03-01,windy,high,1,snack,motorcycle,1.0,no,metropolitian,25,RANCHI,1,3,tuesday,0,10.0,11.0,morning,3.01871690507141,short
SURRES20DEL02 ,38.0,4.2,21.15276,72.778059,21.20276,72.828059,2022-03-13,windy,low,0,buffet,motorcycle,1.0,no,metropolitian,31,SUR,13,3,sunday,1,15.0,22.0,night,7.60180033473793,medium
JAPRES13DEL02 ,23.0,4.5,26.846156,75.8023,26.866156,75.8223,2022-03-05,fog,low,0,meal,motorcycle,0.0,no,metropolitian,18,JAP,5,3,saturday,1,5.0,9.0,morning,2.980289542200211,short
KOCRES06DEL02 ,36.0,4.9,9.982834,76.283268,10.112834,76.413268,2022-02-12,fog,jam,2,buffet,electric_scooter,1.0,no,metropolitian,41,KOC,12,2,saturday,1,15.0,20.0,evening,20.286769465746783,very_long
COIMBRES04DEL03 ,35.0,4.7,11.024839,77.007003,11.054839,77.037003,2022-03-05,sunny,jam,2,snack,scooter,0.0,no,urban,18,COIMB,5,3,saturday,1,5.0,20.0,evening,4.674153680097242,short
JAPRES14DEL01 ,39.0,4.9,26.88842,75.800689,26.89842,75.810689,2022-04-01,cloudy,low,1,drinks,scooter,1.0,no,urban,15,JAP,1,4,friday,0,15.0,10.0,morning,1.4899271643865588,short
INDORES010DEL01 ,21.0,4.6,22.75004,75.902847,22.86004,76.012847,2022-04-04,fog,low,1,buffet,scooter,1.0,no,urban,25,INDO,4,4,monday,0,5.0,23.0,night,16.635518179509837,very_long
MUMRES03DEL02 ,33.0,5.0,19.22384,72.841347,19.24384,72.861347,2022-03-05,fog,high,0,snack,motorcycle,1.0,no,,31,MUM,5,3,saturday,1,15.0,11.0,morning,3.058551495341316,short
LUDHRES02DEL01 ,,,,,,,2022-02-18,sandstorms,jam,0,buffet,motorcycle,1.0,no,metropolitian,42,LUDH,18,2,friday,0,,,,,
PUNERES13DEL01 ,26.0,5.0,18.56245,73.916619,18.57245,73.926619,2022-03-13,cloudy,low,2,drinks,electric_scooter,1.0,no,metropolitian,15,PUNE,13,3,sunday,1,10.0,9.0,morning,1.5321547990764786,short
CHENRES17DEL01 ,24.0,4.6,13.045479,80.23311,13.155479,80.34311,2022-03-12,windy,low,2,snack,scooter,0.0,no,urban,10,CHEN,12,3,saturday,1,5.0,23.0,night,17.074256778794595,very_long
RANCHIRES17DEL02 ,38.0,4.8,23.374878,85.335739,23.454878,85.415739,2022-03-14,sunny,low,0,meal,motorcycle,1.0,no,,28,RANCHI,14,3,monday,0,5.0,23.0,night,12.073402311815224,long
SURRES14DEL02 ,23.0,4.6,21.157729,72.768726,21.177729,72.788726,2022-03-15,windy,low,2,drinks,scooter,1.0,no,metropolitian,19,SUR,15,3,tuesday,0,15.0,10.0,morning,3.0408160982095778,short
INDORES06DEL01 ,28.0,4.6,22.728163,75.884212,22.768163,75.924212,2022-03-24,cloudy,high,2,meal,scooter,1.0,no,metropolitian,28,INDO,24,3,thursday,0,10.0,14.0,afternoon,6.050438648835732,medium
VADRES17DEL03 ,35.0,5.0,,,,,2022-03-05,windy,medium,0,meal,motorcycle,1.0,no,metropolitian,30,VAD,5,3,saturday,1,15.0,17.0,afternoon,,
CHENRES01DEL02 ,30.0,4.6,13.005801,80.250744,13.135801,80.380744,2022-03-31,windy,low,1,drinks,scooter,0.0,no,metropolitian,20,CHEN,31,3,thursday,0,10.0,23.0,night,20.17984922053873,very_long
JAPRES02DEL03 ,29.0,4.9,26.914142,75.805704,27.004142,75.895704,2022-04-04,sandstorms,medium,1,buffet,scooter,1.0,no,metropolitian,20,JAP,4,4,monday,0,15.0,17.0,afternoon,13.40588385177958,long
JAPRES18DEL03 ,,,26.913987,75.752891,27.053987,75.892891,2022-03-10,stormy,jam,1,meal,motorcycle,1.0,no,metropolitian,25,JAP,10,3,thursday,0,,,,20.851557402660557,very_long
MUMRES12DEL01 ,20.0,4.0,19.207222,72.972281,19.317222,73.082281,2022-03-25,cloudy,jam,2,snack,motorcycle,0.0,no,metropolitian,35,MUM,25,3,friday,0,5.0,20.0,evening,16.82066030021692,very_long
CHENRES04DEL02 ,,,13.02978,80.208812,13.07978,80.258812,2022-03-09,stormy,jam,1,buffet,scooter,1.0,no,metropolitian,31,CHEN,9,3,wednesday,0,15.0,20.0,evening,7.761726486394523,medium
SURRES01DEL03 ,26.0,4.0,21.186438,72.794115,21.276438,72.884115,2022-03-04,windy,medium,0,snack,motorcycle,1.0,no,metropolitian,32,SUR,4,3,friday,0,15.0,17.0,afternoon,13.680927409309072,long
RANCHIRES17DEL02 ,22.0,4.5,23.374878,85.335739,23.394878,85.355739,2022-04-05,sandstorms,high,2,snack,motorcycle,1.0,no,metropolitian,23,RANCHI,5,4,tuesday,0,5.0,11.0,morning,3.0186634483528856,short
KOCRES09DEL01 ,,,10.000706,76.349516,10.040706,76.389516,2022-02-15,stormy,high,0,snack,motorcycle,1.0,no,metropolitian,36,KOC,15,2,tuesday,0,,,,6.242341033681714,medium
RANCHIRES07DEL01 ,31.0,4.5,23.359407,85.325055,23.369407,85.335055,2022-03-03,fog,low,2,meal,scooter,1.0,no,metropolitian,19,RANCHI,3,3,thursday,0,15.0,8.0,morning,1.5094383155993516,short
HYDRES18DEL02 ,39.0,4.6,17.450851,78.379347,17.530851,78.459347,2022-03-20,fog,medium,2,drinks,scooter,0.0,no,metropolitian,34,HYD,20,3,sunday,1,5.0,18.0,evening,12.292885177860324,long
COIMBRES02DEL02 ,37.0,3.8,11.022477,76.995667,11.102477,77.075667,2022-03-06,stormy,jam,2,drinks,motorcycle,1.0,no,metropolitian,33,COIMB,6,3,sunday,1,15.0,19.0,evening,12.463937409087931,long
HYDRES01DEL02 ,28.0,4.7,17.410371,78.437225,17.430371,78.457225,2022-04-03,stormy,low,2,snack,electric_scooter,,no,urban,11,HYD,3,4,sunday,1,10.0,8.0,morning,3.073787868356216,short
MUMRES05DEL03 ,34.0,4.8,18.927584,72.832585,18.987584,72.892585,2022-03-05,cloudy,jam,0,buffet,motorcycle,1.0,no,metropolitian,25,MUM,5,3,saturday,1,15.0,19.0,evening,9.182882169250194,medium
KOCRES01DEL01 ,29.0,4.9,9.979363,76.285001,10.019363,76.325001,2022-02-15,fog,high,2,drinks,motorcycle,1.0,no,urban,21,KOC,15,2,tuesday,0,5.0,14.0,afternoon,6.242543106402691,medium
GOARES02DEL03 ,25.0,4.9,15.585658,73.743606,15.615658,73.773606,2022-02-13,sandstorms,jam,1,drinks,motorcycle,1.0,no,metropolitian,27,GOA,13,2,sunday,1,5.0,20.0,evening,4.631517024951627,short
SURRES03DEL02 ,21.0,4.9,21.186884,72.793616,21.316884,72.923616,2022-03-06,stormy,medium,0,drinks,motorcycle,1.0,no,metropolitian,24,SUR,6,3,sunday,1,15.0,17.0,afternoon,19.760063712198686,very_long
CHENRES03DEL03 ,39.0,4.8,13.091809,80.219104,13.181809,80.309104,2022-03-27,sunny,medium,1,drinks,scooter,1.0,no,metropolitian,27,CHEN,27,3,sunday,1,5.0,18.0,evening,13.968842021961057,long
JAPRES11DEL01 ,35.0,4.9,26.90294,75.793007,26.97294,75.863007,2022-03-25,stormy,low,1,snack,motorcycle,1.0,no,metropolitian,20,JAP,25,3,friday,0,5.0,22.0,night,10.427667505405807,long
PUNERES01DEL01 ,23.0,4.8,18.569156,73.774723,18.639156,73.844723,2022-04-02,sunny,low,0,buffet,motorcycle,1.0,no,metropolitian,29,PUNE,2,4,saturday,1,5.0,23.0,night,10.723989806656368,long
MUMRES13DEL01 ,21.0,2.9,19.178321,72.834715,19.288321,72.944715,2022-03-06,sunny,low,1,drinks,scooter,0.0,no,metropolitian,40,MUM,6,3,sunday,1,10.0,23.0,night,16.822056546203214,very_long
JAPRES19DEL03 ,39.0,4.8,26.913726,75.75282,26.943726,75.78282,2022-03-21,cloudy,jam,0,snack,motorcycle,1.0,no,metropolitian,29,JAP,21,3,monday,0,5.0,21.0,night,4.469162258883671,short
BHPRES05DEL03 ,37.0,4.0,23.214459,77.434976,23.274459,77.494976,2022-02-11,stormy,medium,2,drinks,scooter,1.0,no,metropolitian,31,BHP,11,2,friday,0,10.0,17.0,afternoon,9.060367241167752,medium
INDORES010DEL01 ,26.0,4.7,22.75004,75.902847,22.79004,75.942847,2022-03-07,stormy,high,0,drinks,motorcycle,1.0,no,metropolitian,24,INDO,7,3,monday,0,15.0,13.0,afternoon,6.04999326769204,medium
VADRES17DEL02 ,25.0,4.5,,,,,2022-03-09,cloudy,low,0,buffet,motorcycle,0.0,no,urban,16,VAD,9,3,wednesday,0,15.0,10.0,morning,,
HYDRES08DEL02 ,34.0,4.5,17.438263,78.397865,17.568263,78.527865,2022-03-29,cloudy,jam,0,buffet,motorcycle,1.0,no,metropolitian,44,HYD,29,3,tuesday,0,15.0,20.0,evening,19.975286862388522,very_long
JAPRES01DEL01 ,28.0,4.8,26.90519,75.810753,26.97519,75.880753,2022-03-29,cloudy,jam,0,snack,motorcycle,1.0,yes,metropolitian,39,JAP,29,3,tuesday,0,10.0,20.0,evening,10.427575355310204,long
KNPRES04DEL01 ,26.0,2.7,26.471529,80.313458,26.541529,80.383458,2022-02-18,sunny,low,1,drinks,motorcycle,1.0,no,metropolitian,31,KNP,18,2,friday,0,10.0,23.0,night,10.445223077699957,long
KOLRES08DEL01 ,28.0,4.9,22.53796,88.349843,22.60796,88.419843,2022-02-18,sunny,jam,0,meal,motorcycle,0.0,no,urban,15,KOL,18,2,friday,0,15.0,20.0,evening,10.59448610627046,long
JAPRES01DEL03 ,25.0,4.1,26.90519,75.810753,26.93519,75.840753,2022-03-26,sandstorms,jam,0,meal,motorcycle,1.0,no,metropolitian,34,JAP,26,3,saturday,1,15.0,21.0,night,4.46931202175492,short
BANGRES20DEL03 ,34.0,4.7,12.972161,77.596014,13.002161,77.626014,2022-03-19,sunny,medium,0,drinks,motorcycle,1.0,no,urban,27,BANG,19,3,saturday,1,15.0,17.0,afternoon,4.657654937060173,short
SURRES03DEL02 ,23.0,4.1,21.186884,72.793616,21.316884,72.923616,2022-03-25,fog,jam,1,drinks,scooter,1.0,no,metropolitian,34,SUR,25,3,friday,0,15.0,20.0,evening,19.760063712198686,very_long
INDORES17DEL01 ,31.0,4.6,22.761226,75.887522,22.771226,75.897522,2022-03-19,stormy,low,2,drinks,scooter,0.0,no,metropolitian,23,INDO,19,3,saturday,1,5.0,10.0,morning,1.5125177574805933,short
SURRES20DEL03 ,28.0,4.5,21.15276,72.778059,21.18276,72.808059,2022-03-03,sandstorms,low,2,snack,electric_scooter,1.0,no,urban,13,SUR,3,3,thursday,0,5.0,22.0,night,4.561223681551846,short
COIMBRES17DEL01 ,30.0,4.8,11.026117,76.944652,11.096117,77.014652,2022-03-14,windy,low,0,buffet,motorcycle,1.0,no,metropolitian,26,COIMB,14,3,monday,0,5.0,23.0,night,10.905970180191666,long
SURRES08DEL02 ,39.0,4.9,21.173343,72.792731,21.223343,72.842731,2022-04-03,stormy,jam,0,meal,motorcycle,1.0,no,metropolitian,49,SUR,3,4,sunday,1,5.0,22.0,night,7.601308045983357,medium
BANGRES02DEL03 ,20.0,4.1,12.970221,77.645396,13.000221,77.675396,2022-03-30,stormy,jam,0,meal,motorcycle,1.0,no,metropolitian,32,BANG,30,3,wednesday,0,10.0,20.0,evening,4.657672650623545,short
PUNERES010DEL01 ,22.0,5.0,18.539299,73.897902,18.549299,73.907902,2022-03-30,stormy,high,0,drinks,motorcycle,2.0,no,metropolitian,38,PUNE,30,3,wednesday,0,15.0,11.0,morning,1.5322531674035038,short
BANGRES17DEL02 ,33.0,4.7,12.972532,77.608179,13.102532,77.738179,2022-03-18,cloudy,low,1,meal,scooter,1.0,no,metropolitian,27,BANG,18,3,friday,0,10.0,23.0,night,20.181172140809302,very_long
VADRES12DEL01 ,36.0,4.7,,,,,2022-03-26,sandstorms,low,1,snack,motorcycle,1.0,no,metropolitian,23,VAD,26,3,saturday,1,5.0,9.0,morning,,
HYDRES01DEL02 ,29.0,4.9,17.410371,78.437225,17.430371,78.457225,2022-03-19,sunny,low,2,drinks,motorcycle,1.0,no,metropolitian,21,HYD,19,3,saturday,1,5.0,9.0,morning,3.073787868356216,short
VADRES11DEL03 ,22.0,4.8,22.308096,73.167753,22.368096,73.227753,2022-03-21,sunny,low,2,drinks,scooter,1.0,no,urban,19,VAD,21,3,monday,0,5.0,23.0,night,9.088078142011637,medium
PUNERES010DEL01 ,38.0,4.6,18.539299,73.897902,18.609299,73.967902,2022-03-14,sunny,jam,0,snack,motorcycle,1.0,no,metropolitian,28,PUNE,14,3,monday,0,10.0,19.0,evening,10.724879289478304,long
SURRES18DEL03 ,39.0,4.9,21.149834,72.778666,21.209834,72.838666,2022-03-17,sunny,low,2,meal,motorcycle,1.0,no,metropolitian,19,SUR,17,3,thursday,0,15.0,23.0,night,9.122100805601145,medium
BANGRES01DEL02 ,29.0,4.5,12.933284,77.615428,12.953284,77.635428,2022-03-30,cloudy,low,0,meal,motorcycle,1.0,no,metropolitian,20,BANG,30,3,wednesday,0,5.0,9.0,morning,3.1053699758611546,short
CHENRES14DEL02 ,26.0,4.5,13.026279,80.174568,13.076279,80.224568,2022-03-01,stormy,jam,2,buffet,scooter,0.0,no,metropolitian,12,CHEN,1,3,tuesday,0,15.0,20.0,evening,7.761780026108867,medium
INDORES04DEL01 ,37.0,4.4,22.753659,75.903365,22.863659,76.013365,2022-03-27,windy,medium,1,meal,scooter,0.0,no,metropolitian,32,INDO,27,3,sunday,1,10.0,18.0,evening,16.63531520325545,very_long
COIMBRES01DEL03 ,25.0,4.9,11.016298,76.972076,11.046298,77.002076,2022-03-13,fog,low,2,snack,scooter,0.0,no,urban,15,COIMB,13,3,sunday,1,10.0,22.0,night,4.674220356187267,short
HYDRES20DEL03 ,,,17.483216,78.552111,17.573216,78.642111,2022-03-10,sunny,jam,2,drinks,scooter,0.0,no,metropolitian,28,HYD,10,3,thursday,0,,,,13.828140500409722,long
PUNERES07DEL03 ,39.0,4.7,18.546947,73.900626,18.636947,73.990626,2022-03-27,sandstorms,low,1,buffet,scooter,1.0,no,metropolitian,21,PUNE,27,3,sunday,1,10.0,23.0,night,13.7884543583669,long
KNPRES12DEL02 ,32.0,4.1,26.492106,80.327797,26.572106,80.407797,2022-02-12,stormy,jam,1,meal,scooter,1.0,no,metropolitian,40,KNP,12,2,saturday,1,5.0,20.0,evening,11.936215305491464,long
INDORES02DEL02 ,36.0,4.5,22.651847,75.881991,22.671847,75.901991,2022-04-01,sandstorms,low,2,meal,electric_scooter,0.0,no,metropolitian,21,INDO,1,4,friday,0,5.0,11.0,morning,3.026096197898999,short
LUDHRES13DEL02 ,31.0,4.9,30.893234,75.82172,30.973234,75.90172,2022-02-14,cloudy,medium,2,buffet,motorcycle,1.0,no,metropolitian,34,LUDH,14,2,monday,0,5.0,19.0,evening,11.71980179013411,long
INDORES12DEL01 ,28.0,4.6,22.74806,75.8934,22.81806,75.9634,2022-04-02,cloudy,jam,1,drinks,scooter,0.0,no,metropolitian,39,INDO,2,4,saturday,1,5.0,20.0,evening,10.587023705098991,long
VADRES17DEL03 ,29.0,4.5,,,,,2022-04-03,stormy,medium,2,snack,scooter,0.0,no,metropolitian,27,VAD,3,4,sunday,1,15.0,17.0,afternoon,,
MYSRES07DEL02 ,31.0,4.9,12.325461,76.632278,12.345461,76.652278,2022-03-17,fog,low,0,drinks,motorcycle,0.0,no,urban,23,MYS,17,3,thursday,0,15.0,10.0,morning,3.1089751947120248,short
KOCRES09DEL03 ,30.0,4.5,10.000706,76.349516,10.060706,76.409516,2022-02-13,cloudy,low,2,snack,scooter,0.0,no,metropolitian,18,KOC,13,2,sunday,1,10.0,22.0,night,9.363369184365062,medium
BANGRES20DEL02 ,29.0,4.6,12.972161,77.596014,13.102161,77.726014,2022-03-04,fog,medium,0,buffet,motorcycle,0.0,no,metropolitian,41,BANG,4,3,friday,0,15.0,18.0,evening,20.181186875221297,very_long
RANCHIRES02DEL03 ,32.0,4.9,,,,,2022-03-11,fog,jam,2,buffet,motorcycle,1.0,no,metropolitian,28,RANCHI,11,3,friday,0,15.0,19.0,evening,,
SURRES05DEL01 ,26.0,4.6,21.175104,72.804342,21.215104,72.844342,2022-03-28,cloudy,medium,2,meal,motorcycle,0.0,no,metropolitian,19,SUR,28,3,monday,0,15.0,15.0,afternoon,6.0811084845161325,medium
VADRES19DEL02 ,32.0,4.2,22.311844,73.165081,22.361844,73.215081,2022-04-03,sandstorms,medium,0,buffet,motorcycle,1.0,no,metropolitian,32,VAD,3,4,sunday,1,10.0,18.0,evening,7.573429885020108,medium
ALHRES04DEL01 ,26.0,4.3,,,,,2022-02-16,cloudy,medium,2,snack,scooter,0.0,no,metropolitian,35,ALH,16,2,wednesday,0,10.0,17.0,afternoon,,
MYSRES15DEL02 ,21.0,4.5,12.352058,76.60665,12.482058,76.73665,2022-03-20,windy,jam,2,buffet,motorcycle,1.0,no,metropolitian,26,MYS,20,3,sunday,1,10.0,20.0,evening,20.20525323529291,very_long
MUMRES12DEL03 ,26.0,5.0,19.207222,72.972281,19.237222,73.002281,2022-03-26,windy,jam,0,snack,motorcycle,,no,urban,22,MUM,26,3,saturday,1,15.0,19.0,evening,4.587980157997101,short
HYDRES07DEL03 ,38.0,4.3,17.424114,78.347554,17.454114,78.377554,2022-03-13,stormy,jam,1,drinks,motorcycle,1.0,no,urban,33,HYD,13,3,sunday,1,15.0,21.0,night,4.610456146048326,short
MYSRES17DEL01 ,32.0,3.8,12.326356,76.619103,12.396356,76.689103,2022-03-23,sandstorms,jam,1,buffet,motorcycle,0.0,no,metropolitian,40,MYS,23,3,wednesday,0,15.0,19.0,evening,10.880887117732282,long
COIMBRES07DEL02 ,28.0,4.6,10.96185,76.971082,11.09185,77.101082,2022-03-25,cloudy,low,0,snack,motorcycle,1.0,no,urban,22,COIMB,25,3,friday,0,15.0,22.0,night,20.25510293833981,very_long
INDORES08DEL02 ,33.0,4.8,22.725748,75.898497,22.775748,75.948497,2022-03-09,windy,low,1,snack,motorcycle,1.0,no,metropolitian,27,INDO,9,3,wednesday,0,5.0,22.0,night,7.562982485200135,medium
CHENRES17DEL02 ,35.0,4.8,13.045479,80.23311,13.125479,80.31311,2022-04-06,fog,jam,2,meal,scooter,1.0,no,metropolitian,38,CHEN,6,4,wednesday,0,10.0,19.0,evening,12.418009922382469,long
BHPRES02DEL02 ,36.0,4.7,,,,,2022-02-13,stormy,low,1,meal,motorcycle,1.0,no,urban,22,BHP,13,2,sunday,1,15.0,23.0,night,,
HYDRES12DEL01 ,29.0,4.8,17.429585,78.392621,17.439585,78.402621,2022-03-13,sandstorms,low,2,drinks,motorcycle,1.0,no,metropolitian,19,HYD,13,3,sunday,1,15.0,9.0,morning,1.536836906549953,short
PUNERES04DEL01 ,34.0,4.8,18.51421,73.838429,18.52421,73.848429,2022-03-07,fog,low,0,drinks,motorcycle,1.0,no,metropolitian,25,PUNE,7,3,monday,0,5.0,9.0,morning,1.5323596444882273,short
BHPRES03DEL03 ,33.0,5.0,23.214294,77.435361,23.304294,77.525361,2022-02-14,stormy,low,1,drinks,motorcycle,,no,metropolitian,25,BHP,14,2,monday,0,15.0,0.0,,13.589858179117368,long
RANCHIRES01DEL01 ,30.0,4.4,23.416792,85.316842,23.486792,85.386842,2022-03-25,windy,jam,2,meal,motorcycle,1.0,no,urban,42,RANCHI,25,3,friday,0,10.0,21.0,night,10.562878909252845,long
JAPRES04DEL01 ,25.0,4.6,26.902328,75.794257,27.012328,75.904257,2022-03-12,windy,medium,2,meal,motorcycle,1.0,no,urban,20,JAP,12,3,saturday,1,5.0,17.0,afternoon,16.38508523506451,very_long
RANCHIRES08DEL02 ,27.0,4.9,23.353783,85.326967,23.373783,85.346967,2022-03-15,sandstorms,low,1,meal,motorcycle,1.0,no,metropolitian,17,RANCHI,15,3,tuesday,0,15.0,8.0,morning,3.018883117682491,short
COIMBRES13DEL02 ,20.0,4.9,11.003669,76.976494,11.053669,77.026494,2022-03-01,sunny,low,2,buffet,scooter,1.0,no,metropolitian,19,COIMB,1,3,tuesday,0,10.0,23.0,night,7.790401360105752,medium
PUNERES09DEL02 ,38.0,4.8,18.536562,73.896485,18.556562,73.916485,2022-03-03,sunny,high,2,buffet,scooter,1.0,no,metropolitian,23,PUNE,3,3,thursday,0,5.0,11.0,morning,3.0644871057616707,short
BANGRES07DEL02 ,31.0,4.7,12.978453,77.643685,12.998453,77.663685,2022-04-05,sandstorms,low,1,drinks,scooter,1.0,no,metropolitian,22,BANG,5,4,tuesday,0,5.0,10.0,morning,3.105095437473336,short
MUMRES15DEL03 ,32.0,5.0,19.176269,72.836721,19.266269,72.926721,2022-03-25,cloudy,jam,0,drinks,motorcycle,3.0,no,metropolitian,48,MUM,25,3,friday,0,15.0,20.0,evening,13.763977224427641,long
COIMBRES16DEL03 ,28.0,4.9,11.010375,76.95295,11.040375,76.98295,2022-03-19,sunny,jam,1,meal,motorcycle,1.0,no,metropolitian,16,COIMB,19,3,saturday,1,5.0,19.0,evening,4.674266565274251,short
COIMBRES20DEL01 ,,,10.994136,76.963303,11.004136,76.973303,2022-03-09,cloudy,low,2,snack,electric_scooter,1.0,no,metropolitian,19,COIMB,9,3,wednesday,0,10.0,8.0,morning,1.5581570033504795,short
JAPRES19DEL03 ,25.0,4.3,26.913726,75.75282,27.053726,75.89282,2022-03-20,sunny,jam,0,drinks,motorcycle,,no,metropolitian,33,JAP,20,3,sunday,1,5.0,21.0,night,20.85157880964364,very_long
JAPRES14DEL01 ,38.0,4.9,26.88842,75.800689,26.99842,75.910689,2022-03-29,cloudy,jam,1,snack,motorcycle,1.0,no,metropolitian,38,JAP,29,3,tuesday,0,15.0,21.0,night,16.38598063528554,very_long
VADRES18DEL03 ,33.0,5.0,,,,,2022-03-26,fog,low,0,buffet,motorcycle,0.0,no,urban,27,VAD,26,3,saturday,1,10.0,23.0,night,,
COIMBRES12DEL02 ,24.0,4.8,11.000762,76.981876,11.020762,77.001876,2022-03-09,stormy,low,1,snack,motorcycle,0.0,no,metropolitian,10,COIMB,9,3,wednesday,0,15.0,8.0,morning,3.116253656338934,short
CHENRES010DEL01 ,22.0,4.8,13.066762,80.251865,13.136762,80.321865,2022-04-04,sandstorms,jam,1,drinks,scooter,1.0,no,metropolitian,28,CHEN,4,4,monday,0,10.0,19.0,evening,10.865409153294227,long
COIMBRES09DEL03 ,20.0,5.0,11.008638,76.984311,11.098638,77.074311,2022-03-20,windy,medium,1,drinks,motorcycle,1.0,no,metropolitian,29,COIMB,20,3,sunday,1,5.0,17.0,afternoon,14.022136830289478,long
COIMBRES09DEL01 ,22.0,4.6,11.008638,76.984311,11.078638,77.054311,2022-03-08,sunny,medium,2,snack,electric_scooter,1.0,no,metropolitian,12,COIMB,8,3,tuesday,0,15.0,18.0,evening,10.90628903651029,long
BANGRES19DEL02 ,37.0,4.9,12.914264,77.6784,12.964264,77.7284,2022-03-26,sandstorms,jam,2,snack,scooter,1.0,no,metropolitian,28,BANG,26,3,saturday,1,5.0,21.0,night,7.763485791200292,medium
JAPRES02DEL03 ,33.0,4.8,26.914142,75.805704,27.054142,75.945704,2022-03-04,windy,medium,1,meal,motorcycle,1.0,no,metropolitian,25,JAP,4,3,friday,0,5.0,17.0,afternoon,20.85154468962371,very_long
RANCHIRES08DEL02 ,24.0,4.5,23.353783,85.326967,23.433783,85.406967,2022-03-04,sunny,medium,1,drinks,motorcycle,1.0,no,metropolitian,14,RANCHI,4,3,friday,0,5.0,17.0,afternoon,12.074281945769359,long
MYSRES16DEL01 ,35.0,5.0,12.316967,76.603067,12.426967,76.713067,2022-03-14,sandstorms,medium,0,buffet,motorcycle,0.0,no,metropolitian,45,MYS,14,3,monday,0,10.0,18.0,evening,17.09819699771769,very_long
ALHRES11DEL03 ,29.0,4.0,,,,,2022-02-18,cloudy,medium,1,buffet,motorcycle,1.0,no,metropolitian,37,ALH,18,2,friday,0,15.0,17.0,afternoon,,
